No,Tahun,Bulan,Kode,Nama,Luas Tan Akhir Bulan Lalu,Luas Panen Habis,Luas Panen Belum Habis,Luas Rusak,Luas Tambah Tanam,Luas Tan Akhir,Produksi Habis (Kw),Produksi Belum Habis (Kw),Harga Jual Petani (Rp/Kg),Produksi_Habis_kg,Produksi_BelumHabis_kg,Produksi_kg,Luas_Panen_ha,Bulan_Angka,is_zero_produksi,is_outlier,Periode,Suhu_Rata,Curah_Hujan,Total_Pupuk_Kg,bulan_sin,bulan_cos,lag1_produksi,rolling3_produksi,komoditas_id,komoditas_oh_Bawang Daun,komoditas_oh_Bawang Merah,komoditas_oh_Bawang Putih,komoditas_oh_Bayam,komoditas_oh_Buncis,komoditas_oh_Cabai Besar,komoditas_oh_Cabai Keriting,komoditas_oh_Cabai Rawit,komoditas_oh_Jamur Lainnya,komoditas_oh_Jamur Merang,komoditas_oh_Jamur Tiram,komoditas_oh_Kacang Panjang,komoditas_oh_Kangkung,komoditas_oh_Kembang Kol,komoditas_oh_Kentang,komoditas_oh_Kubis,komoditas_oh_Labu Siam,komoditas_oh_Melon,komoditas_oh_Mentimun,komoditas_oh_Paprika,komoditas_oh_Petsai/Sawi,komoditas_oh_Semangka,komoditas_oh_Stroberi,komoditas_oh_Terung,komoditas_oh_Tomat,komoditas_oh_Wortel,split
840,2025,September,CRW,Cabai Rawit,15,4,0,0,4,15,360.0,0,32000,36000.0,0,36000.0,4,9,0,False,2025-09-01,23.5,177.0,400.0,-1.0,-1.8369701987210297e-16,18000.0,57166.666666666664,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
866,2025,Oktober,CRW,Cabai Rawit,15,2,0,0,2,15,180.0,0,35000,18000.0,0,18000.0,2,10,0,False,2025-10-01,23.9,297.6,400.0,-0.8660254037844386,0.5000000000000001,36000.0,24000.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
892,2025,November,CRW,Cabai Rawit,15,7,5,0,7,15,665.0,475,35000,66500.0,47500,114000.0,12,11,0,False,2025-11-01,23.5,393.0,400.0,-0.5000000000000004,0.8660254037844384,18000.0,24000.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
918,2025,Desember,CRW,Cabai Rawit,15,2,0,0,2,15,190.0,0,35000,19000.0,0,19000.0,2,12,0,False,2025-12-01,23.2,384.4,400.0,-2.4492935982947064e-16,1.0,114000.0,56000.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
944,2026,Januari,CRW,Cabai Rawit,15,5,10,0,5,15,500.0,1000,40000,50000.0,100000,150000.0,15,1,0,False,2026-01-01,22.2,282.1,400.0,0.49999999999999994,0.8660254037844387,19000.0,50333.333333333336,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
972,2026,Februari,CRW,Cabai Rawit,15,4,0,0,3,14,400.0,0,55000,40000.0,0,40000.0,4,2,0,False,2026-02-01,22.5,306.3,400.0,0.8660254037844386,0.5000000000000001,150000.0,94333.33333333333,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
1000,2026,Maret,CRW,Cabai Rawit,14,3,11,0,2,13,300.0,1100,50000,30000.0,110000,140000.0,14,3,0,False,2026-03-01,23.0,315.8,400.0,1.0,6.123233995736766e-17,40000.0,69666.66666666667,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
87,2023,April,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2023-04-01,23.3,309.0,1000.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
113,2023,Mei,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2023-05-01,23.6,285.2,1000.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
139,2023,Juni,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2023-06-01,23.3,300.0,1000.0,1.2246467991473532e-16,-1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
165,2023,Juli,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2023-07-01,23.0,120.9,1000.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
191,2023,Agustus,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2023-08-01,23.9,114.7,1000.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
217,2023,September,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2023-09-01,24.8,177.0,1000.0,-1.0,-1.8369701987210297e-16,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
243,2023,Oktober,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2023-10-01,25.6,297.6,1000.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
269,2023,November,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2023-11-01,24.1,393.0,1000.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
295,2023,Desember,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2023-12-01,23.9,384.4,1000.0,-2.4492935982947064e-16,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
321,2024,Januari,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2024-01-01,23.4,282.1,1000.0,0.49999999999999994,0.8660254037844387,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
347,2024,Februari,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2024-02-01,23.5,316.1,1000.0,0.8660254037844386,0.5000000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
373,2024,Maret,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2024-03-01,23.4,316.2,1000.0,1.0,6.123233995736766e-17,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
399,2024,April,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2024-04-01,24.0,309.0,1000.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
425,2024,Mei,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2024-05-01,24.2,285.2,1000.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
451,2024,Juni,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2024-06-01,23.3,300.0,1000.0,1.2246467991473532e-16,-1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
477,2024,Juli,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2024-07-01,22.9,120.9,1000.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
503,2024,Agustus,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2024-08-01,23.8,114.7,1000.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
529,2024,September,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2024-09-01,23.8,177.0,1000.0,-1.0,-1.8369701987210297e-16,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
555,2024,Oktober,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2024-10-01,24.3,297.6,1000.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
581,2024,November,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2024-11-01,23.4,393.0,1000.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
607,2024,Desember,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2024-12-01,23.2,384.4,1000.0,-2.4492935982947064e-16,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
633,2025,Januari,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2025-01-01,22.8,282.1,1000.0,0.49999999999999994,0.8660254037844387,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
659,2025,Februari,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2025-02-01,22.7,305.2,1000.0,0.8660254037844386,0.5000000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
685,2025,Maret,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2025-03-01,23.2,316.2,1000.0,1.0,6.123233995736766e-17,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
711,2025,April,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2025-04-01,23.1,309.0,1000.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
737,2025,Mei,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2025-05-01,23.4,285.2,1000.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
763,2025,Juni,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2025-06-01,22.9,300.0,1000.0,1.2246467991473532e-16,-1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
789,2025,Juli,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2025-07-01,22.9,120.9,1000.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
815,2025,Agustus,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2025-08-01,22.9,114.7,1000.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
841,2025,September,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2025-09-01,23.5,177.0,1000.0,-1.0,-1.8369701987210297e-16,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
867,2025,Oktober,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2025-10-01,23.9,297.6,1000.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
893,2025,November,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2025-11-01,23.5,393.0,1000.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
919,2025,Desember,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2025-12-01,23.2,384.4,1000.0,-2.4492935982947064e-16,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
945,2026,Januari,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2026-01-01,22.2,282.1,1000.0,0.49999999999999994,0.8660254037844387,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
973,2026,Februari,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2026-02-01,22.5,306.3,1000.0,0.8660254037844386,0.5000000000000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
1001,2026,Maret,JMRLL,Jamur Lainnya,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2026-03-01,23.0,315.8,1000.0,1.0,6.123233995736766e-17,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
88,2023,April,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2023-04-01,23.3,309.0,1000.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
114,2023,Mei,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2023-05-01,23.6,285.2,1000.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
140,2023,Juni,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2023-06-01,23.3,300.0,1000.0,1.2246467991473532e-16,-1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
166,2023,Juli,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2023-07-01,23.0,120.9,1000.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
192,2023,Agustus,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2023-08-01,23.9,114.7,1000.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
218,2023,September,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2023-09-01,24.8,177.0,1000.0,-1.0,-1.8369701987210297e-16,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
244,2023,Oktober,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2023-10-01,25.6,297.6,1000.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
270,2023,November,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2023-11-01,24.1,393.0,1000.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
296,2023,Desember,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2023-12-01,23.9,384.4,1000.0,-2.4492935982947064e-16,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
322,2024,Januari,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2024-01-01,23.4,282.1,1000.0,0.49999999999999994,0.8660254037844387,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
348,2024,Februari,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2024-02-01,23.5,316.1,1000.0,0.8660254037844386,0.5000000000000001,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
374,2024,Maret,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2024-03-01,23.4,316.2,1000.0,1.0,6.123233995736766e-17,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
400,2024,April,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2024-04-01,24.0,309.0,1000.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
426,2024,Mei,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2024-05-01,24.2,285.2,1000.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
452,2024,Juni,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2024-06-01,23.3,300.0,1000.0,1.2246467991473532e-16,-1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
478,2024,Juli,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2024-07-01,22.9,120.9,1000.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
504,2024,Agustus,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2024-08-01,23.8,114.7,1000.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
530,2024,September,JMRMR,Jamur Merang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2024-09-01,23.8,177.0,1000.0,-1.0,-1.8369701987210297e-16,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
